,population,county_name,state_name,cumulative_confirmed,cumulative_deceased,latitude,longitude
"Quay County, New Mexico",8253.0,Quay County,New Mexico,31.0,1.0,35.11,-103.55
"Rio Arriba County, New Mexico",38921.0,Rio Arriba County,New Mexico,293.0,4.0,36.51,-106.7
"Roosevelt County, New Mexico",18500.0,Roosevelt County,New Mexico,139.0,1.0,34.02,-103.48
"Sandoval County, New Mexico",146748.0,Sandoval County,New Mexico,1070.0,33.0,35.69,-106.85
"San Juan County, New Mexico",123958.0,San Juan County,New Mexico,2994.0,180.0,36.51,-108.32
"San Miguel County, New Mexico",27277.0,San Miguel County,New Mexico,41.0,0.0,35.47,-104.83
"Santa Fe County, New Mexico",150358.0,Santa Fe County,New Mexico,562.0,3.0,35.51,-105.98
"Sierra County, New Mexico",10791.0,Sierra County,New Mexico,28.0,0.0,33.14,-107.19
"Socorro County, New Mexico",16637.0,Socorro County,New Mexico,73.0,6.0,34.02,-106.93
"Taos County, New Mexico",32723.0,Taos County,New Mexico,94.0,1.0,36.57,-105.63
"Torrance County, New Mexico",15461.0,Torrance County,New Mexico,102.0,1.0,34.64,-105.85
"Union County, New Mexico",4059.0,Union County,New Mexico,26.0,0.0,36.48,-103.47
"Valencia County, New Mexico",76688.0,Valencia County,New Mexico,379.0,4.0,34.72,-106.8
"Albany County, New York",305506.0,Albany County,New York,2503.0,169.0,42.662094,-73.849075
"Allegany County, New York",46091.0,Allegany County,New York,74.0,0.0,42.232937,-78.026093
"Bronx County, New York",1418207.0,Bronx County,New York,49659.0,3910.0,40.84676,-73.873207
"Broome County, New York",190488.0,Broome County,New York,1037.0,76.0,42.136986,-75.888313
"Cattaraugus County, New York",76117.0,Cattaraugus County,New York,158.0,5.0,42.230316,-78.63820600000003
"Cayuga County, New York",76576.0,Cayuga County,New York,143.0,1.0,43.0,-76.566666666667
"Chautauqua County, New York",126903.0,Chautauqua County,New York,228.0,5.0,42.3,-79.41
"Chemung County, New York",83456.0,Chemung County,New York,163.0,5.0,42.14,-76.76
"Chenango County, New York",47207.0,Chenango County,New York,207.0,3.0,42.5,-75.62
"Clinton County, New York",80485.0,Clinton County,New York,126.0,4.0,44.74,-73.68
"Columbia County, New York",59461.0,Columbia County,New York,516.0,43.0,42.25,-73.63
"Cortland County, New York",47581.0,Cortland County,New York,91.0,0.0,42.6,-76.066666666667
"Delaware County, New York",44135.0,Delaware County,New York,102.0,0.0,42.2,-74.96
"Dutchess County, New York",294218.0,Dutchess County,New York,4490.0,162.0,41.76,-73.75
"Erie County, New York",918702.0,Erie County,New York,8492.0,621.0,42.75,-78.78
"Essex County, New York",36885.0,Essex County,New York,63.0,0.0,44.11,-73.77
"Franklin County, New York",50022.0,Franklin County,New York,50.0,1.0,44.6,-74.31
"Fulton County, New York",53383.0,Fulton County,New York,275.0,20.0,43.11,-74.42
"Genesee County, New York",57280.0,Genesee County,New York,270.0,6.0,43.0,-78.19
"Greene County, New York",47188.0,Greene County,New York,289.0,5.0,42.29,-74.13
"Hamilton County, New York",4416.0,Hamilton County,New York,7.0,0.0,43.65,-74.5
"Herkimer County, New York",61319.0,Herkimer County,New York,239.0,3.0,43.41,-74.96
"Jefferson County, New York",109834.0,Jefferson County,New York,129.0,0.0,43.99,-76.05
"Kings County, New York",2559903.0,Kings County,New York,61740.0,5612.0,40.692777777778,-73.99027777777799
"Lewis County, New York",26296.0,Lewis County,New York,34.0,0.0,43.79,-75.45
"Livingston County, New York",62914.0,Livingston County,New York,165.0,4.0,42.73,-77.77
"Madison County, New York",70941.0,Madison County,New York,398.0,6.0,42.91,-75.67
"Monroe County, New York",741770.0,Monroe County,New York,4711.0,266.0,43.3,-77.69
"Montgomery County, New York",49221.0,Montgomery County,New York,154.0,5.0,42.91,-74.44
"Nassau County, New York",1356924.0,Nassau County,New York,43203.0,2706.0,40.747222222222,-73.63805555555601
"New York County, New York",1628706.0,New York County,New York,28638.0,2498.0,40.728333333333,-73.994166666667
"Niagara County, New York",209281.0,Niagara County,New York,1440.0,68.0,43.32,-78.79
"Oneida County, New York",228671.0,Oneida County,New York,2070.0,110.0,43.24,-75.44
"Onondaga County, New York",460528.0,Onondaga County,New York,3464.0,188.0,43.01,-76.2
"Ontario County, New York",109777.0,Ontario County,New York,349.0,26.0,42.85,-77.29
"Orange County, New York",384940.0,Orange County,New York,11097.0,404.0,41.4,-74.31
"Orleans County, New York",40352.0,Orleans County,New York,293.0,41.0,43.37,-78.23
"Oswego County, New York",117124.0,Oswego County,New York,241.0,0.0,43.47,-76.2
"Otsego County, New York",59493.0,Otsego County,New York,112.0,6.0,42.63,-75.04
"Putnam County, New York",98320.0,Putnam County,New York,1421.0,61.0,41.43,-73.75
"Queens County, New York",2253858.0,Queens County,New York,67377.0,5934.0,40.704166666667,-73.917777777778
"Rensselaer County, New York",158714.0,Rensselaer County,New York,724.0,39.0,42.71,-73.49
"Richmond County, New York",476143.0,Richmond County,New York,14579.0,895.0,40.576280555556,-74.144838888889
"Rockland County, New York",325789.0,Rockland County,New York,13864.0,470.0,41.15,-74.03
"Saratoga County, New York",229863.0,Saratoga County,New York,715.0,5.0,43.11,-73.87
"Schenectady County, New York",155299.0,Schenectady County,New York,1023.0,37.0,42.81,-74.07
"Schoharie County, New York",30999.0,Schoharie County,New York,68.0,0.0,42.59,-74.44
"Schuyler County, New York",17807.0,Schuyler County,New York,21.0,0.0,42.39,-76.88
"Seneca County, New York",34016.0,Seneca County,New York,84.0,0.0,42.79,-76.83
"Steuben County, New York",95379.0,Steuben County,New York,290.0,19.0,42.26,-77.39
"Suffolk County, New York",1476601.0,Suffolk County,New York,43224.0,2044.0,40.94,-72.68
"Sullivan County, New York",75432.0,Sullivan County,New York,1480.0,32.0,41.72,-74.76
"Tioga County, New York",48203.0,Tioga County,New York,187.0,19.0,42.17,-76.3
"Tompkins County, New York",102180.0,Tompkins County,New York,228.0,2.0,42.45,-76.47
"Ulster County, New York",177573.0,Ulster County,New York,2021.0,49.0,41.89,-74.26
"Warren County, New York",63944.0,Warren County,New York,300.0,31.0,43.56,-73.84
"Washington County, New York",61204.0,Washington County,New York,254.0,11.0,43.323151,-73.428187
"Wayne County, New York",89918.0,Wayne County,New York,245.0,1.0,43.28,-77.05
"Westchester County, New York",967506.0,Westchester County,New York,35932.0,1578.0,41.15,-73.775
"Wyoming County, New York",39859.0,Wyoming County,New York,112.0,3.0,42.833333333333,-78.083333333333
"Yates County, New York",24913.0,Yates County,New York,53.0,6.0,42.64,-77.1
"Alamance County, North Carolina",169509.0,Alamance County,North Carolina,2148.0,41.0,36.04,-79.4
"Alexander County, North Carolina",37497.0,Alexander County,North Carolina,262.0,2.0,35.92,-81.18
"Alleghany County, North Carolina",11137.0,Alleghany County,North Carolina,67.0,0.0,36.49,-81.13
"Anson County, North Carolina",24446.0,Anson County,North Carolina,301.0,2.0,34.97,-80.1
"Ashe County, North Carolina",27203.0,Ashe County,North Carolina,114.0,1.0,36.43,-81.5
"Avery County, North Carolina",17557.0,Avery County,North Carolina,79.0,0.0,36.08,-81.92
"Beaufort County, North Carolina",46994.0,Beaufort County,North Carolina,335.0,2.0,35.48,-76.84
"Bertie County, North Carolina",18947.0,Bertie County,North Carolina,232.0,4.0,36.06,-76.96
"Bladen County, North Carolina",32722.0,Bladen County,North Carolina,563.0,7.0,34.62,-78.56
"Brunswick County, North Carolina",142820.0,Brunswick County,North Carolina,1181.0,17.0,34.04,-78.22
"Buncombe County, North Carolina",261191.0,Buncombe County,North Carolina,1605.0,56.0,35.61,-82.53
"Burke County, North Carolina",90485.0,Burke County,North Carolina,1537.0,25.0,35.75,-81.71
"Cabarrus County, North Carolina",216453.0,Cabarrus County,North Carolina,2342.0,42.0,35.39,-80.55
"Caldwell County, North Carolina",82178.0,Caldwell County,North Carolina,1085.0,9.0,35.95,-81.55
"Camden County, North Carolina",10867.0,Camden County,North Carolina,56.0,2.0,36.34,-76.16
"Carteret County, North Carolina",69473.0,Carteret County,North Carolina,284.0,4.0,34.733333333333,-76.766666666667
"Caswell County, North Carolina",22604.0,Caswell County,North Carolina,183.0,2.0,36.399997,-79.33
"Catawba County, North Carolina",159551.0,Catawba County,North Carolina,1859.0,24.0,35.66,-81.21
"Chatham County, North Carolina",74470.0,Chatham County,North Carolina,1208.0,50.0,35.7,-79.26
"Cherokee County, North Carolina",28612.0,Cherokee County,North Carolina,228.0,3.0,35.14,-84.06
"Chowan County, North Carolina",13943.0,Chowan County,North Carolina,120.0,1.0,36.13,-76.6
"Clay County, North Carolina",11231.0,Clay County,North Carolina,56.0,0.0,35.06,-83.76
"Cleveland County, North Carolina",97947.0,Cleveland County,North Carolina,964.0,14.0,35.34,-81.56
"Columbus County, North Carolina",55508.0,Columbus County,North Carolina,807.0,45.0,34.26,-78.67
"Craven County, North Carolina",102139.0,Craven County,North Carolina,621.0,10.0,35.109166666667,-77.069166666667
"Cumberland County, North Carolina",335509.0,Cumberland County,North Carolina,2636.0,50.0,35.05,-78.83
"Currituck County, North Carolina",27763.0,Currituck County,North Carolina,70.0,0.0,36.36,-75.94
"Dare County, North Carolina",37009.0,Dare County,North Carolina,260.0,1.0,35.69,-75.73
"Davidson County, North Carolina",167609.0,Davidson County,North Carolina,1620.0,17.0,35.79,-80.21
"Davie County, North Carolina",42846.0,Davie County,North Carolina,349.0,3.0,35.93,-80.54
"Duplin County, North Carolina",58741.0,Duplin County,North Carolina,1913.0,42.0,34.94,-77.93
"Durham County, North Carolina",321488.0,Durham County,North Carolina,5789.0,77.0,36.04,-78.87
"Edgecombe County, North Carolina",51472.0,Edgecombe County,North Carolina,564.0,11.0,35.91,-77.6
"Forsyth County, North Carolina",382295.0,Forsyth County,North Carolina,4833.0,48.0,36.13,-80.26
"Franklin County, North Carolina",69685.0,Franklin County,North Carolina,762.0,25.0,36.08,-78.28
"Gaston County, North Carolina",224529.0,Gaston County,North Carolina,2939.0,33.0,35.3,-81.18
"Gates County, North Carolina",11562.0,Gates County,North Carolina,41.0,2.0,36.44,-76.7
"Graham County, North Carolina",8441.0,Graham County,North Carolina,23.0,0.0,35.35,-83.83
"Granville County, North Carolina",60443.0,Granville County,North Carolina,1144.0,25.0,36.3,-78.66
"Greene County, North Carolina",21069.0,Greene County,North Carolina,297.0,3.0,35.49,-77.68
"Guilford County, North Carolina",537174.0,Guilford County,North Carolina,5093.0,142.0,36.08,-79.79
"Halifax County, North Carolina",50010.0,Halifax County,North Carolina,610.0,6.0,36.26,-77.66
"Harnett County, North Carolina",135976.0,Harnett County,North Carolina,1094.0,36.0,35.37,-78.86
"Haywood County, North Carolina",62317.0,Haywood County,North Carolina,276.0,3.0,35.55,-82.98
"Henderson County, North Carolina",117417.0,Henderson County,North Carolina,1365.0,54.0,35.34,-82.48
"Hertford County, North Carolina",23677.0,Hertford County,North Carolina,273.0,11.0,36.36,-76.98
"Hoke County, North Carolina",55234.0,Hoke County,North Carolina,659.0,8.0,35.02,-79.23
"Hyde County, North Carolina",4937.0,Hyde County,North Carolina,37.0,0.0,35.41,-76.15
"Iredell County, North Carolina",181806.0,Iredell County,North Carolina,1661.0,16.0,35.81,-80.87
"Jackson County, North Carolina",43938.0,Jackson County,North Carolina,389.0,3.0,35.29,-83.14
"Johnston County, North Carolina",209339.0,Johnston County,North Carolina,2964.0,44.0,35.52,-78.37
"Jones County, North Carolina",9419.0,Jones County,North Carolina,58.0,3.0,35.01,-77.37
"Lee County, North Carolina",61779.0,Lee County,North Carolina,1141.0,9.0,35.48,-79.17
"Lenoir County, North Carolina",55949.0,Lenoir County,North Carolina,522.0,11.0,35.24,-77.64
"Lincoln County, North Carolina",86111.0,Lincoln County,North Carolina,721.0,3.0,35.48,-81.22
"McDowell County, North Carolina",45756.0,McDowell County,North Carolina,573.0,8.0,35.68,-82.05
"Macon County, North Carolina",35858.0,Macon County,North Carolina,439.0,2.0,35.15,-83.42
"Madison County, North Carolina",21755.0,Madison County,North Carolina,38.0,0.0,35.86,-82.71
"Martin County, North Carolina",22440.0,Martin County,North Carolina,236.0,6.0,35.84,-77.1
"Mecklenburg County, North Carolina",1110356.0,Mecklenburg County,North Carolina,20502.0,202.0,35.25,-80.83
"Mitchell County, North Carolina",14964.0,Mitchell County,North Carolina,74.0,2.0,36.01,-82.16
"Montgomery County, North Carolina",27173.0,Montgomery County,North Carolina,569.0,13.0,35.33,-79.9
"Moore County, North Carolina",100880.0,Moore County,North Carolina,872.0,20.0,35.31,-79.48
"Nash County, North Carolina",94298.0,Nash County,North Carolina,994.0,10.0,35.97,-77.99
"New Hanover County, North Carolina",234473.0,New Hanover County,North Carolina,2285.0,19.0,34.18,-77.86
"Northampton County, North Carolina",19483.0,Northampton County,North Carolina,274.0,16.0,36.42,-77.4
"Onslow County, North Carolina",197938.0,Onslow County,North Carolina,890.0,10.0,34.71,-77.41
"Orange County, North Carolina",148476.0,Orange County,North Carolina,1266.0,45.0,36.06,-79.12
"Pamlico County, North Carolina",12726.0,Pamlico County,North Carolina,54.0,1.0,35.15,-76.67
"Pasquotank County, North Carolina",39824.0,Pasquotank County,North Carolina,346.0,17.0,36.26,-76.26
"Pender County, North Carolina",63060.0,Pender County,North Carolina,610.0,3.0,34.51,-77.89
"Perquimans County, North Carolina",13463.0,Perquimans County,North Carolina,64.0,2.0,36.18,-76.41
"Person County, North Carolina",39490.0,Person County,North Carolina,189.0,2.0,36.39,-78.98
"Pitt County, North Carolina",180742.0,Pitt County,North Carolina,1699.0,11.0,35.59,-77.38
"Polk County, North Carolina",20724.0,Polk County,North Carolina,132.0,5.0,35.28,-82.17
"Randolph County, North Carolina",143667.0,Randolph County,North Carolina,2026.0,36.0,35.71,-79.81
"Richmond County, North Carolina",44829.0,Richmond County,North Carolina,475.0,8.0,35.0,-79.75
"Robeson County, North Carolina",130625.0,Robeson County,North Carolina,2563.0,51.0,34.64,-79.11
"Rockingham County, North Carolina",91010.0,Rockingham County,North Carolina,450.0,3.0,36.4,-79.78
"Rowan County, North Carolina",142088.0,Rowan County,North Carolina,1985.0,50.0,35.64,-80.52
"Rutherford County, North Carolina",67029.0,Rutherford County,North Carolina,654.0,14.0,35.4,-81.92
"Sampson County, North Carolina",63531.0,Sampson County,North Carolina,1411.0,12.0,34.99,-78.37
"Scotland County, North Carolina",34823.0,Scotland County,North Carolina,263.0,2.0,34.84,-79.48
"Stanly County, North Carolina",62806.0,Stanly County,North Carolina,866.0,11.0,35.31,-80.25
"Stokes County, North Carolina",45591.0,Stokes County,North Carolina,248.0,3.0,36.41,-80.23
"Surry County, North Carolina",71783.0,Surry County,North Carolina,845.0,7.0,36.50805556,-80.83333333
"Swain County, North Carolina",14271.0,Swain County,North Carolina,103.0,2.0,35.49,-83.49
"Transylvania County, North Carolina",34385.0,Transylvania County,North Carolina,121.0,1.0,35.2,-82.8
"Tyrrell County, North Carolina",4016.0,Tyrrell County,North Carolina,90.0,1.0,35.87,-76.17
"Union County, North Carolina",239859.0,Union County,North Carolina,2727.0,41.0,34.99,-80.53
"Vance County, North Carolina",44535.0,Vance County,North Carolina,721.0,40.0,36.36,-78.41
"Wake County, North Carolina",1111761.0,Wake County,North Carolina,10913.0,128.0,35.79,-78.65
"Warren County, North Carolina",19731.0,Warren County,North Carolina,238.0,6.0,36.4,-78.1
"Washington County, North Carolina",11580.0,Washington County,North Carolina,114.0,3.0,35.84,-76.56
"Watauga County, North Carolina",56177.0,Watauga County,North Carolina,247.0,0.0,36.23,-81.7
"Wayne County, North Carolina",123131.0,Wayne County,North Carolina,2282.0,37.0,35.36,-78.0
"Wilkes County, North Carolina",68412.0,Wilkes County,North Carolina,723.0,9.0,36.2,-81.17
"Wilson County, North Carolina",81801.0,Wilson County,North Carolina,1370.0,33.0,35.7,-77.92
"Yadkin County, North Carolina",37667.0,Yadkin County,North Carolina,480.0,6.0,36.16,-80.67
"Yancey County, North Carolina",18069.0,Yancey County,North Carolina,72.0,0.0,35.9,-82.31
"Adams County, North Dakota",2216.0,Adams County,North Dakota,2.0,0.0,46.09684,-102.52853
"Barnes County, North Dakota",10415.0,Barnes County,North Dakota,31.0,0.0,46.93,-98.07
"Benson County, North Dakota",6832.0,Benson County,North Dakota,86.0,1.0,48.07,-99.36
"Billings County, North Dakota",928.0,Billings County,North Dakota,2.0,0.0,47.04,-103.37
"Bottineau County, North Dakota",6282.0,Bottineau County,North Dakota,11.0,0.0,48.79,-100.84
"Bowman County, North Dakota",3024.0,Bowman County,North Dakota,6.0,0.0,46.11,-103.52
"Burke County, North Dakota",2115.0,Burke County,North Dakota,17.0,0.0,48.79,-102.52
"Burleigh County, North Dakota",95626.0,Burleigh County,North Dakota,915.0,4.0,46.98,-100.47
"Cass County, North Dakota",181923.0,Cass County,North Dakota,2897.0,76.0,46.93,-97.25
"Cavalier County, North Dakota",3762.0,Cavalier County,North Dakota,31.0,0.0,48.77,-98.46
"Dickey County, North Dakota",4872.0,Dickey County,North Dakota,11.0,0.0,46.11,-98.49
"Divide County, North Dakota",2264.0,Divide County,North Dakota,1.0,0.0,48.81,-103.49
"Dunn County, North Dakota",4424.0,Dunn County,North Dakota,28.0,0.0,47.36,-102.62
"Eddy County, North Dakota",2287.0,Eddy County,North Dakota,13.0,0.0,47.72,-98.9
"Emmons County, North Dakota",3241.0,Emmons County,North Dakota,15.0,1.0,46.28,-100.24
"Foster County, North Dakota",3210.0,Foster County,North Dakota,12.0,0.0,47.46,-98.89
"Golden Valley County, North Dakota",1761.0,Golden Valley County,North Dakota,4.0,0.0,46.94,-103.84
"Grand Forks County, North Dakota",69451.0,Grand Forks County,North Dakota,619.0,4.0,47.92,-97.45
"Grant County, North Dakota",2274.0,Grant County,North Dakota,4.0,0.0,46.36,-101.64
"Griggs County, North Dakota",2231.0,Griggs County,North Dakota,25.0,0.0,47.46,-98.23
"Hettinger County, North Dakota",2499.0,Hettinger County,North Dakota,6.0,0.0,46.433333333332996,-102.43333333333
"Kidder County, North Dakota",2480.0,Kidder County,North Dakota,11.0,0.0,46.98,-99.78
"LaMoure County, North Dakota",4046.0,LaMoure County,North Dakota,14.0,0.0,46.47,-98.53
"Logan County, North Dakota",1850.0,Logan County,North Dakota,4.0,0.0,46.45,-99.48
"McHenry County, North Dakota",5745.0,McHenry County,North Dakota,14.0,1.0,48.23,-100.64
"McIntosh County, North Dakota",2497.0,McIntosh County,North Dakota,18.0,1.0,46.12,-99.44
"McKenzie County, North Dakota",15024.0,McKenzie County,North Dakota,73.0,1.0,47.73,-103.39
"McLean County, North Dakota",9450.0,McLean County,North Dakota,35.0,0.0,47.61,-101.32
"Mercer County, North Dakota",8187.0,Mercer County,North Dakota,23.0,0.0,47.3,-101.82
"Morton County, North Dakota",31364.0,Morton County,North Dakota,262.0,3.0,46.72,-101.28
"Mountrail County, North Dakota",10545.0,Mountrail County,North Dakota,108.0,1.0,48.2,-102.37
"Nelson County, North Dakota",2879.0,Nelson County,North Dakota,13.0,0.0,47.92,-98.19
"Oliver County, North Dakota",1959.0,Oliver County,North Dakota,6.0,0.0,47.11,-101.35
"Pembina County, North Dakota",6801.0,Pembina County,North Dakota,27.0,0.0,48.77,-97.55
"Pierce County, North Dakota",3975.0,Pierce County,North Dakota,11.0,0.0,48.25,-99.98
"Ramsey County, North Dakota",11519.0,Ramsey County,North Dakota,37.0,2.0,48.25,-98.72
"Ransom County, North Dakota",5218.0,Ransom County,North Dakota,26.0,0.0,46.46,-97.66
"Renville County, North Dakota",2327.0,Renville County,North Dakota,9.0,0.0,48.71,-101.66
"Richland County, North Dakota",16177.0,Richland County,North Dakota,87.0,0.0,46.27,-96.95
"Rolette County, North Dakota",14176.0,Rolette County,North Dakota,29.0,0.0,48.77,-99.84
"Sargent County, North Dakota",3898.0,Sargent County,North Dakota,8.0,0.0,46.11,-97.63
"Sheridan County, North Dakota",1315.0,Sheridan County,North Dakota,5.0,0.0,47.58,-100.34
"Sioux County, North Dakota",4230.0,Sioux County,North Dakota,57.0,0.0,46.11,-101.05
"Slope County, North Dakota",750.0,Slope County,North Dakota,3.0,0.0,46.45,-103.46
"Stark County, North Dakota",31489.0,Stark County,North Dakota,182.0,3.0,46.81,-102.66
"Steele County, North Dakota",1890.0,Steele County,North Dakota,10.0,0.0,47.46,-97.72
"Stutsman County, North Dakota",20704.0,Stutsman County,North Dakota,105.0,2.0,46.98,-98.96
"Towner County, North Dakota",2189.0,Towner County,North Dakota,6.0,0.0,48.69,-99.25
